Order_ID,Order_Date,Product_Name,Category,Sub_Category,Price,Quantity,Discount,Revenue,Customer_Rating,City,State,Payment_Method,Delivery_Time_Min,Customer_Type,Year,Month,Month_Name,Quarter,Day_of_Week,Week_Number,Discount_Amount,Gross_Amount,Is_Weekend
BLK105618,2024-03-23,Appy Fizz (250ml),Beverages,Water & Soda,64.23,2,0.03,99.68,5.0,Kolkata,West Bengal,Blinkit Wallet,16,Regular,2024,3,Mar,Q1,Saturday,12,3.85,128.46,Weekend
BLK105619,2023-02-18,Figaro Olive Oil (500ml),Staples,Oils & Ghee,302.13,2,0.02,414.52,4.0,Pune,Maharashtra,Credit Card,23,Regular,2023,2,Feb,Q1,Saturday,7,12.09,604.26,Weekend
BLK105620,2023-08-30,Cherry Tomatoes (250g),Fruits & Vegetables,Exotic Produce,277.37,1,0.08,234.77,5.0,Noida,Uttar Pradesh,Debit Card,25,Regular,2023,8,Aug,Q3,Wednesday,35,22.19,277.37,Weekday
BLK105621,2023-10-11,Farm Fresh Eggs (12pcs),Meat & Seafood,Eggs,93.07,1,0.04,98.28,4.0,Delhi,Delhi,Upi,15,Regular,2023,10,Oct,Q4,Wednesday,41,3.72,93.07,Weekday
BLK105622,2024-08-02,Harvest Gold White Bread,Dairy & Breakfast,Bread & Eggs,92.85,1,0.05,81.15,5.0,Chandigarh,Punjab,Blinkit Wallet,42,Regular,2024,8,Aug,Q3,Friday,31,4.64,92.85,Weekday
BLK105623,2023-02-03,Pampers Premium M (20pcs),Baby Care,Diapers,230.87,2,0.16,271.5,4.0,Lucknow,Uttar Pradesh,Upi,45,Premium,2023,2,Feb,Q1,Friday,5,73.88,461.74,Weekday
BLK105624,2023-09-25,Cetaphil Face Wash (250ml),Personal Care,Skin Care,162.62,1,0.07,143.67,5.0,Mumbai,Maharashtra,Credit Card,30,Regular,2023,9,Sep,Q3,Monday,39,11.38,162.62,Weekday
BLK105625,2023-01-21,Tide Plus (1.5kg),Household,Laundry,239.47,2,0.21,283.77,5.0,Hyderabad,Telangana,Upi,15,Premium,2023,1,Jan,Q1,Saturday,3,100.58,478.94,Weekend
BLK105626,2024-04-08,Duck Eggs (6pcs),Meat & Seafood,Eggs,73.97,4,0.06,236.41,5.0,Noida,Uttar Pradesh,Upi,33,New,2024,4,Apr,Q2,Monday,15,17.75,295.88,Weekday
BLK105627,2024-12-21,Scotch-Brite Scrubber,Household,Cleaning Supplies,218.67,1,0.02,246.44,5.0,Surat,Gujarat,Blinkit Wallet,40,New,2024,12,Dec,Q4,Saturday,51,4.37,218.67,Weekend
BLK105628,2023-10-15,Heinz Strained Carrots (110g),Baby Care,Baby Food,457.72,1,0.0,468.25,4.0,Noida,Uttar Pradesh,Credit Card,17,New,2023,10,Oct,Q4,Sunday,41,0.0,457.72,Weekend
BLK105629,2024-06-09,Fortune Toor Dal (500g),Staples,Rice & Dal,68.43,4,0.03,225.68,4.0,Bengaluru,Karnataka,Upi,30,New,2024,6,Jun,Q2,Sunday,23,8.21,273.72,Weekend
BLK105630,2023-01-30,Cornitos Nachos (55g),Snacks & Munchies,Namkeen,22.39,1,0.01,16.62,4.0,Mumbai,Maharashtra,Upi,22,Regular,2023,1,Jan,Q1,Monday,5,0.22,22.39,Weekday
BLK105631,2024-11-21,Dressed Chicken Whole (1kg),Meat & Seafood,Chicken,251.6,2,0.15,513.26,4.0,Gurugram,Haryana,Upi,25,Regular,2024,11,Nov,Q4,Thursday,47,75.48,503.2,Weekday
BLK105632,2024-05-08,Sprite 500ml,Beverages,Cold Drinks,69.06,3,0.12,164.09,5.0,Jaipur,Rajasthan,Debit Card,37,Premium,2024,5,May,Q2,Wednesday,19,24.86,207.18,Weekday
BLK105633,2023-11-17,Baskin Robbins Choco (500ml),Frozen Foods,Ice Cream,120.02,2,0.03,279.41,3.0,Pune,Maharashtra,Blinkit Wallet,41,Regular,2023,11,Nov,Q4,Friday,46,7.2,240.04,Weekday
BLK105634,2024-10-11,Naturals Sitaphal (500g),Frozen Foods,Ice Cream,210.77,5,0.01,1147.64,4.0,Jaipur,Rajasthan,Upi,37,Regular,2024,10,Oct,Q4,Friday,41,10.54,1053.85,Weekday
BLK105635,2023-07-24,Kiwi (4pcs),Fruits & Vegetables,Exotic Produce,159.54,1,0.01,138.99,2.0,Noida,Uttar Pradesh,Upi,40,New,2023,7,Jul,Q3,Monday,30,1.6,159.54,Weekday
BLK105636,2024-11-08,Listerine Mouthwash (250ml),Personal Care,Oral Care,207.0,2,0.04,476.93,3.0,Noida,Uttar Pradesh,Credit Card,38,New,2024,11,Nov,Q4,Friday,45,16.56,414.0,Weekday
BLK105637,2023-10-25,Farm Eggs (12pcs),Dairy & Breakfast,Bread & Eggs,79.14,1,0.03,84.44,4.0,Indore,Madhya Pradesh,Debit Card,24,Regular,2023,10,Oct,Q4,Wednesday,43,2.37,79.14,Weekday
BLK105638,2024-10-29,Zucchini (500g),Fruits & Vegetables,Exotic Produce,109.98,1,0.02,118.56,4.0,Hyderabad,Telangana,Debit Card,11,Regular,2024,10,Oct,Q4,Tuesday,44,2.2,109.98,Weekday
BLK105639,2024-06-28,Britannia Brown Bread,Dairy & Breakfast,Bread & Eggs,90.77,3,0.09,210.63,5.0,Bengaluru,Karnataka,Upi,15,Regular,2024,6,Jun,Q2,Friday,26,24.51,272.31,Weekday
BLK105640,2024-01-21,McCain Smiles (420g),Frozen Foods,Frozen Snacks,225.51,1,0.16,142.07,3.0,Ahmedabad,Gujarat,Blinkit Wallet,45,Premium,2024,1,Jan,Q1,Sunday,3,36.08,225.51,Weekend
BLK105641,2023-06-07,B Natural Mixed Fruit (1L),Beverages,Juices,179.58,5,0.14,656.36,1.0,Indore,Madhya Pradesh,Debit Card,39,Regular,2023,6,Jun,Q2,Wednesday,23,125.71,897.9,Weekday
BLK105642,2024-11-17,Vanish Stain Remover (250g),Household,Laundry,406.62,4,0.04,1873.7,3.0,Noida,Uttar Pradesh,Upi,24,New,2024,11,Nov,Q4,Sunday,46,65.06,1626.48,Weekend
BLK105643,2023-03-07,Amul Cheese Slices (200g),Dairy & Breakfast,Butter & Cheese,113.22,5,0.14,389.48,4.0,Indore,Madhya Pradesh,Credit Card,20,Premium,2023,3,Mar,Q1,Tuesday,10,79.25,566.1,Weekday
BLK105644,2023-09-12,Patanjali Cow Ghee (500ml),Staples,Oils & Ghee,197.52,2,0.18,307.74,5.0,Lucknow,Uttar Pradesh,Credit Card,22,Premium,2023,9,Sep,Q3,Tuesday,37,71.11,395.04,Weekday
BLK105645,2023-09-26,Doritos Nacho Cheese (45g),Snacks & Munchies,Chips & Crisps,19.84,2,0.09,34.3,4.0,Lucknow,Uttar Pradesh,Upi,23,Regular,2023,9,Sep,Q3,Tuesday,39,3.57,39.68,Weekday
BLK105646,2024-09-13,Fortune Sunflower Oil (1L),Staples,Oils & Ghee,492.94,2,0.05,889.76,5.0,Mumbai,Maharashtra,Upi,23,Regular,2024,9,Sep,Q3,Friday,37,49.29,985.88,Weekday
BLK105647,2024-01-21,Aquafina 1L,Beverages,Water & Soda,52.46,1,0.14,33.84,1.0,Lucknow,Uttar Pradesh,Upi,41,Regular,2024,1,Jan,Q1,Sunday,3,7.34,52.46,Weekend
BLK105648,2024-01-28,Boneless Chicken Breast (500g),Meat & Seafood,Chicken,169.01,2,0.07,235.77,3.0,Gurugram,Haryana,Cash On Delivery,25,Regular,2024,1,Jan,Q1,Sunday,4,23.66,338.02,Weekend
BLK105649,2023-10-30,Mangoes (1kg),Fruits & Vegetables,Fresh Fruits,77.65,2,0.09,155.46,3.0,Jaipur,Rajasthan,Upi,37,Regular,2023,10,Oct,Q4,Monday,44,13.98,155.3,Weekday
BLK105650,2024-07-24,Baskin Robbins Choco (500ml),Frozen Foods,Ice Cream,385.19,2,0.0,677.93,3.0,Kolkata,West Bengal,Blinkit Wallet,11,New,2024,7,Jul,Q3,Wednesday,30,0.0,770.38,Weekday
BLK105651,2024-12-17,Steel Wool Pad (Pack of 3),Household,Kitchen Essentials,66.33,2,0.13,132.73,3.0,Indore,Madhya Pradesh,Credit Card,30,Regular,2024,12,Dec,Q4,Tuesday,51,17.25,132.66,Weekday
BLK105652,2023-01-05,Cetaphil Face Wash (250ml),Personal Care,Skin Care,134.52,1,0.1,90.8,2.0,Ahmedabad,Gujarat,Blinkit Wallet,42,Regular,2023,1,Jan,Q1,Thursday,1,13.45,134.52,Weekday
BLK105653,2023-01-15,Lays Classic Salted (26g),Snacks & Munchies,Chips & Crisps,111.16,5,0.05,396.01,3.0,Hyderabad,Telangana,Upi,27,Regular,2023,1,Jan,Q1,Sunday,2,27.79,555.8,Weekend
BLK105654,2023-12-19,Colgate Total (150g),Personal Care,Oral Care,236.41,3,0.09,742.21,2.0,Noida,Uttar Pradesh,Blinkit Wallet,15,Regular,2023,12,Dec,Q4,Tuesday,51,63.83,709.23,Weekday
BLK105655,2023-08-02,Broccoli (500g),Fruits & Vegetables,Exotic Produce,108.57,1,0.06,93.89,4.0,Bengaluru,Karnataka,Credit Card,12,New,2023,8,Aug,Q3,Wednesday,31,6.51,108.57,Weekday
BLK105656,2023-03-11,Bikaji Bhujia (200g),Snacks & Munchies,Namkeen,43.43,2,0.12,61.15,5.0,Mumbai,Maharashtra,Blinkit Wallet,18,Regular,2023,3,Mar,Q1,Saturday,10,10.42,86.86,Weekend
BLK105657,2023-04-28,Horlicks Junior (200g),Baby Care,Baby Food,109.04,5,0.08,426.35,5.0,Bengaluru,Karnataka,Debit Card,19,New,2023,4,Apr,Q2,Friday,17,43.62,545.2,Weekday
BLK105658,2024-11-01,Real Mango Juice (1L),Beverages,Juices,149.51,2,0.01,355.24,4.0,Chandigarh,Punjab,Credit Card,27,New,2024,11,Nov,Q4,Friday,44,2.99,299.02,Weekday
BLK105659,2024-06-29,India Gate Basmati (1kg),Staples,Rice & Dal,367.14,1,0.06,293.34,5.0,Lucknow,Uttar Pradesh,Cash On Delivery,18,Regular,2024,6,Jun,Q2,Saturday,26,22.03,367.14,Weekend
BLK105660,2023-08-08,Steel Wool Pad (Pack of 3),Household,Kitchen Essentials,97.41,2,0.14,154.14,4.0,Chennai,Tamil Nadu,Blinkit Wallet,20,Regular,2023,8,Aug,Q3,Tuesday,32,27.27,194.82,Weekday
BLK105661,2024-02-12,Amul Cheese Slices (200g),Dairy & Breakfast,Butter & Cheese,165.56,1,0.13,100.83,2.0,Bengaluru,Karnataka,Credit Card,9,Regular,2024,2,Feb,Q1,Monday,7,21.52,165.56,Weekday
BLK105662,2024-08-03,Cetaphil Face Wash (250ml),Personal Care,Skin Care,339.2,5,0.2,1248.26,4.0,Chennai,Tamil Nadu,Cash On Delivery,21,Premium,2024,8,Aug,Q3,Saturday,31,339.2,1696.0,Weekend
BLK105663,2024-04-07,Godrej Real Good Meal,Frozen Foods,Frozen Meals,149.77,2,0.04,244.42,3.0,Noida,Uttar Pradesh,Upi,31,Regular,2024,4,Apr,Q2,Sunday,14,11.98,299.54,Weekend
BLK105664,2024-03-14,Parachute Hair Oil (500ml),Personal Care,Hair Care,222.9,4,0.1,641.95,1.0,Indore,Madhya Pradesh,Credit Card,29,Regular,2024,3,Mar,Q1,Thursday,11,89.16,891.6,Weekday
BLK105665,2023-01-05,Naturals Paneer (200g),Dairy & Breakfast,Butter & Cheese,220.93,4,0.06,623.02,3.0,Kolkata,West Bengal,Credit Card,22,Premium,2023,1,Jan,Q1,Thursday,1,53.02,883.72,Weekday
BLK105666,2024-08-18,Head & Shoulders Shampoo (340ml),Personal Care,Hair Care,98.78,4,0.0,363.51,5.0,Pune,Maharashtra,Upi,34,Regular,2024,8,Aug,Q3,Sunday,33,0.0,395.12,Weekend
BLK105667,2023-12-06,Amul Vanilla Tub (1L),Frozen Foods,Ice Cream,196.58,1,0.03,219.28,4.0,Pune,Maharashtra,Debit Card,45,New,2023,12,Dec,Q4,Wednesday,49,5.9,196.58,Weekday
BLK105668,2024-09-24,Cherry Tomatoes (250g),Fruits & Vegetables,Exotic Produce,92.72,1,0.1,79.28,3.0,Kolkata,West Bengal,Cash On Delivery,21,Regular,2024,9,Sep,Q3,Tuesday,39,9.27,92.72,Weekday
BLK105669,2024-12-10,Nan Pro Infant Formula,Baby Care,Baby Food,446.14,4,0.09,1867.54,4.0,Surat,Gujarat,Upi,26,Premium,2024,12,Dec,Q4,Tuesday,50,160.61,1784.56,Weekday
BLK105670,2023-10-30,Horlicks Junior (200g),Baby Care,Baby Food,251.72,1,0.18,227.05,4.0,Delhi,Delhi,Upi,13,Premium,2023,10,Oct,Q4,Monday,44,45.31,251.72,Weekday
BLK105671,2024-09-21,Parle-G (250g),Snacks & Munchies,Cookies & Biscuits,22.09,1,0.12,18.47,5.0,Bengaluru,Karnataka,Upi,25,Regular,2024,9,Sep,Q3,Saturday,38,2.65,22.09,Weekend
BLK105672,2024-08-17,Parachute Hair Oil (500ml),Personal Care,Hair Care,441.83,1,0.08,373.96,5.0,Gurugram,Haryana,Upi,30,Premium,2024,8,Aug,Q3,Saturday,33,35.35,441.83,Weekend
BLK105673,2023-11-28,English Muffins,Dairy & Breakfast,Bread & Eggs,57.12,5,0.07,318.73,3.0,Chandigarh,Punjab,Upi,17,Regular,2023,11,Nov,Q4,Tuesday,48,19.99,285.6,Weekday
BLK105674,2023-04-10,Besan Flour (500g),Staples,Atta & Flour,204.18,1,0.17,144.05,5.0,Bengaluru,Karnataka,Upi,25,Premium,2023,4,Apr,Q2,Monday,15,34.71,204.18,Weekday
BLK105675,2024-10-09,Appy Fizz (250ml),Beverages,Water & Soda,71.14,1,0.06,73.56,1.0,Gurugram,Haryana,Debit Card,41,New,2024,10,Oct,Q4,Wednesday,41,4.27,71.14,Weekday
BLK105676,2024-09-20,English Muffins,Dairy & Breakfast,Bread & Eggs,47.8,1,0.23,34.97,4.0,Gurugram,Haryana,Debit Card,35,Premium,2024,9,Sep,Q3,Friday,38,10.99,47.8,Weekday
BLK105677,2024-12-30,Pringles Original (107g),Snacks & Munchies,Chips & Crisps,110.17,3,0.05,361.08,3.0,Kolkata,West Bengal,Blinkit Wallet,12,Regular,2024,12,Dec,Q4,Monday,1,16.53,330.51,Weekday
BLK105678,2024-08-08,Grapes (500g),Fruits & Vegetables,Fresh Fruits,28.98,1,0.11,23.73,5.0,Chandigarh,Punjab,Upi,29,Regular,2024,8,Aug,Q3,Thursday,32,3.19,28.98,Weekday
BLK105679,2023-03-06,English Muffins,Dairy & Breakfast,Bread & Eggs,53.86,3,0.09,117.63,4.0,Delhi,Delhi,Credit Card,26,New,2023,3,Mar,Q1,Monday,10,14.54,161.58,Weekday
BLK105680,2023-04-09,Tomatoes (1kg),Fruits & Vegetables,Fresh Vegetables,33.32,3,0.11,75.62,4.0,Indore,Madhya Pradesh,Upi,39,Premium,2023,4,Apr,Q2,Sunday,14,11.0,99.96,Weekend
BLK105681,2023-04-15,Brown Eggs (6pcs),Meat & Seafood,Eggs,35.54,3,0.12,79.75,4.0,Lucknow,Uttar Pradesh,Upi,30,Premium,2023,4,Apr,Q2,Saturday,15,12.79,106.62,Weekend
BLK105682,2024-06-16,Listerine Mouthwash (250ml),Personal Care,Oral Care,108.67,1,0.03,89.6,5.0,Hyderabad,Telangana,Debit Card,8,Regular,2024,6,Jun,Q2,Sunday,24,3.26,108.67,Weekend
BLK105683,2023-06-16,Amul Vanilla Tub (1L),Frozen Foods,Ice Cream,445.62,2,0.06,712.1,5.0,Mumbai,Maharashtra,Upi,19,New,2023,6,Jun,Q2,Friday,24,53.47,891.24,Weekday
BLK105684,2024-08-06,Omega-3 Eggs (6pcs),Meat & Seafood,Eggs,45.67,1,0.11,37.39,5.0,Mumbai,Maharashtra,Upi,17,Regular,2024,8,Aug,Q3,Tuesday,32,5.02,45.67,Weekday
BLK105685,2023-05-04,Kiwi (4pcs),Fruits & Vegetables,Exotic Produce,203.66,5,0.2,733.18,3.0,Lucknow,Uttar Pradesh,Blinkit Wallet,15,Premium,2023,5,May,Q2,Thursday,18,203.66,1018.3,Weekday
BLK105686,2024-03-29,Aashirvaad Atta (5kg),Staples,Atta & Flour,444.91,3,0.01,1057.11,4.0,Gurugram,Haryana,Credit Card,36,Regular,2024,3,Mar,Q1,Friday,13,13.35,1334.73,Weekday
BLK105687,2023-10-10,Bisleri Water (1L),Beverages,Water & Soda,26.17,4,0.12,101.33,4.0,Delhi,Delhi,Upi,25,Regular,2023,10,Oct,Q4,Tuesday,41,12.56,104.68,Weekday
BLK105688,2024-09-07,Steel Wool Pad (Pack of 3),Household,Kitchen Essentials,94.57,3,0.05,256.05,4.0,Kolkata,West Bengal,Debit Card,9,New,2024,9,Sep,Q3,Saturday,36,14.19,283.71,Weekend
BLK105689,2024-08-20,Haldirams Aloo Bhujia (150g),Snacks & Munchies,Chips & Crisps,93.87,1,0.12,76.0,3.0,Lucknow,Uttar Pradesh,Credit Card,27,Regular,2024,8,Aug,Q3,Tuesday,34,11.26,93.87,Weekday
BLK105690,2024-11-18,Colgate MaxFresh (150g),Personal Care,Oral Care,125.69,2,0.05,286.57,5.0,Indore,Madhya Pradesh,Credit Card,20,New,2024,11,Nov,Q4,Monday,47,12.57,251.38,Weekday
BLK105691,2023-05-08,Apples (1kg),Fruits & Vegetables,Fresh Fruits,55.41,2,0.01,98.74,5.0,Mumbai,Maharashtra,Debit Card,27,New,2023,5,May,Q2,Monday,19,1.11,110.82,Weekday
BLK105692,2023-09-23,Patanjali Cow Ghee (500ml),Staples,Oils & Ghee,450.12,1,0.12,376.3,4.0,Kolkata,West Bengal,Debit Card,14,Regular,2023,9,Sep,Q3,Saturday,38,54.01,450.12,Weekend
BLK105693,2024-09-07,Schweppes Tonic (300ml),Beverages,Water & Soda,28.03,1,0.09,24.23,5.0,Chennai,Tamil Nadu,Debit Card,24,Regular,2024,9,Sep,Q3,Saturday,36,2.52,28.03,Weekend
BLK105694,2023-10-03,Epigamia Greek Yogurt (90g),Dairy & Breakfast,Milk & Curd,94.87,6,0.16,525.96,4.0,Lucknow,Uttar Pradesh,Upi,42,Premium,2023,10,Oct,Q4,Tuesday,40,91.08,569.22,Weekday
BLK105695,2024-07-28,Amul Butter (100g),Dairy & Breakfast,Butter & Cheese,65.2,1,0.08,52.79,3.0,Jaipur,Rajasthan,Upi,34,New,2024,7,Jul,Q3,Sunday,30,5.22,65.2,Weekend
BLK105696,2024-11-15,Doritos Nacho Cheese (45g),Snacks & Munchies,Chips & Crisps,23.13,2,0.03,53.85,4.0,Indore,Madhya Pradesh,Blinkit Wallet,35,New,2024,11,Nov,Q4,Friday,46,1.39,46.26,Weekday
BLK105697,2023-01-13,Boneless Chicken Breast (500g),Meat & Seafood,Chicken,232.62,3,0.09,476.29,4.0,Surat,Gujarat,Upi,22,Regular,2023,1,Jan,Q1,Friday,2,62.81,697.86,Weekday
BLK105698,2024-06-06,Fortune Sunflower Oil (1L),Staples,Oils & Ghee,605.01,3,0.03,1496.49,5.0,Ahmedabad,Gujarat,Upi,45,Regular,2024,6,Jun,Q2,Thursday,23,54.45,1815.03,Weekday
BLK105699,2023-02-21,Haldirams Frozen Samosa (400g),Frozen Foods,Frozen Snacks,273.42,1,0.08,176.08,4.0,Gurugram,Haryana,Cash On Delivery,36,Regular,2023,2,Feb,Q1,Tuesday,8,21.87,273.42,Weekday
BLK105700,2023-09-02,Scotch-Brite Scrubber,Household,Cleaning Supplies,143.07,1,0.12,119.61,4.0,Gurugram,Haryana,Credit Card,18,Regular,2023,9,Sep,Q3,Saturday,35,17.17,143.07,Weekend
BLK105701,2023-09-19,Ariel Matic (1kg),Household,Laundry,377.16,4,0.03,1390.21,4.0,Lucknow,Uttar Pradesh,Debit Card,19,New,2023,9,Sep,Q3,Tuesday,38,45.26,1508.64,Weekday
BLK105702,2023-12-15,India Gate Basmati (1kg),Staples,Rice & Dal,296.16,4,0.09,1239.73,4.0,Lucknow,Uttar Pradesh,Upi,24,Premium,2023,12,Dec,Q4,Friday,50,106.62,1184.64,Weekday
BLK105703,2023-10-09,Britannia Brown Bread,Dairy & Breakfast,Bread & Eggs,76.52,1,0.12,74.07,4.0,Noida,Uttar Pradesh,Blinkit Wallet,41,Regular,2023,10,Oct,Q4,Monday,41,9.18,76.52,Weekday
BLK105704,2023-08-17,Nestle A+ Milk (500ml),Dairy & Breakfast,Milk & Curd,71.76,2,0.03,128.08,4.0,Gurugram,Haryana,Blinkit Wallet,22,New,2023,8,Aug,Q3,Thursday,33,4.31,143.52,Weekday
BLK105705,2023-03-02,Disposable Plates (25pcs),Household,Kitchen Essentials,98.88,1,0.12,69.61,4.0,Gurugram,Haryana,Credit Card,17,Regular,2023,3,Mar,Q1,Thursday,9,11.87,98.88,Weekday
BLK105706,2023-08-17,Foil & Wrap (10m),Household,Kitchen Essentials,57.92,1,0.11,47.42,2.0,Hyderabad,Telangana,Upi,9,Regular,2023,8,Aug,Q3,Thursday,33,6.37,57.92,Weekday
BLK105707,2023-12-09,Bikaji Bhujia (200g),Snacks & Munchies,Namkeen,116.68,2,0.15,228.11,4.0,Gurugram,Haryana,Upi,27,Regular,2023,12,Dec,Q4,Saturday,49,35.0,233.36,Weekend
BLK105708,2023-04-05,Fresh Chicken Curry Cut (500g),Meat & Seafood,Chicken,215.92,4,0.01,726.79,4.0,Pune,Maharashtra,Cash On Delivery,18,New,2023,4,Apr,Q2,Wednesday,14,8.64,863.68,Weekday
BLK105709,2023-10-02,Omega-3 Eggs (6pcs),Meat & Seafood,Eggs,68.94,3,0.1,204.75,4.0,Mumbai,Maharashtra,Cash On Delivery,29,Regular,2023,10,Oct,Q4,Monday,40,20.68,206.82,Weekday
BLK105710,2024-02-03,India Gate Basmati (1kg),Staples,Rice & Dal,314.72,3,0.07,614.65,4.0,Bengaluru,Karnataka,Debit Card,9,New,2024,2,Feb,Q1,Saturday,5,66.09,944.16,Weekend
BLK105711,2023-04-13,Bailey Water (2L),Beverages,Water & Soda,75.06,5,0.14,274.34,4.0,Delhi,Delhi,Upi,26,Regular,2023,4,Apr,Q2,Thursday,15,52.54,375.3,Weekday
BLK105712,2024-08-27,Rajma (500g),Staples,Rice & Dal,149.86,4,0.24,419.13,4.0,Bengaluru,Karnataka,Upi,16,Premium,2024,8,Aug,Q3,Tuesday,35,143.87,599.44,Weekday
BLK105713,2024-11-15,Sooji Rawa (500g),Staples,Atta & Flour,231.28,1,0.07,258.11,5.0,Indore,Madhya Pradesh,Debit Card,19,Regular,2024,11,Nov,Q4,Friday,46,16.19,231.28,Weekday
BLK105714,2023-02-26,Surmai Fish (500g),Meat & Seafood,Fish & Seafood,447.49,1,0.07,291.32,4.0,Chennai,Tamil Nadu,Credit Card,19,Regular,2023,2,Feb,Q1,Sunday,8,31.32,447.49,Weekend
BLK105715,2024-08-05,Daawat Extra Long (1kg),Staples,Rice & Dal,334.66,1,0.13,267.86,4.0,Chennai,Tamil Nadu,Upi,17,Regular,2024,8,Aug,Q3,Monday,32,43.51,334.66,Weekday
BLK105716,2024-03-06,Comfort Fabric Softener (860ml),Household,Laundry,271.22,5,0.11,965.54,4.0,Chandigarh,Punjab,Upi,20,Regular,2024,3,Mar,Q1,Wednesday,10,149.17,1356.1,Weekday
BLK105717,2024-12-21,Swiggy Bites Momos (250g),Frozen Foods,Frozen Meals,213.27,3,0.06,691.63,4.0,Indore,Madhya Pradesh,Upi,42,Regular,2024,12,Dec,Q4,Saturday,51,38.39,639.81,Weekend
BLK105718,2024-07-27,Sprite 500ml,Beverages,Cold Drinks,39.06,2,0.09,62.56,5.0,Lucknow,Uttar Pradesh,Upi,24,New,2024,7,Jul,Q3,Saturday,30,7.03,78.12,Weekend
BLK105719,2023-09-01,Nestle A+ Milk (500ml),Dairy & Breakfast,Milk & Curd,91.78,4,0.07,324.35,5.0,Lucknow,Uttar Pradesh,Credit Card,23,Regular,2023,9,Sep,Q3,Friday,35,25.7,367.12,Weekday
BLK105720,2024-09-22,Tilapia Fillet (500g),Meat & Seafood,Fish & Seafood,418.64,1,0.08,365.89,4.0,Hyderabad,Telangana,Debit Card,22,New,2024,9,Sep,Q3,Sunday,38,33.49,418.64,Weekend
BLK105721,2024-01-06,Bingo Mad Angles (38g),Snacks & Munchies,Chips & Crisps,26.18,1,0.24,14.92,4.0,Chennai,Tamil Nadu,Debit Card,8,Premium,2024,1,Jan,Q1,Saturday,1,6.28,26.18,Weekend
BLK105722,2024-06-23,Bisleri Water (1L),Beverages,Water & Soda,27.09,2,0.03,44.67,5.0,Surat,Gujarat,Cash On Delivery,42,Regular,2024,6,Jun,Q2,Sunday,25,1.63,54.18,Weekend
BLK105723,2023-05-30,Rohu Fish (500g),Meat & Seafood,Fish & Seafood,329.76,4,0.12,1044.68,4.0,Mumbai,Maharashtra,Blinkit Wallet,9,Regular,2023,5,May,Q2,Tuesday,22,158.28,1319.04,Weekday
BLK105724,2023-02-23,Farex Baby Cereal (300g),Baby Care,Baby Food,202.07,1,0.17,117.4,5.0,Gurugram,Haryana,Debit Card,36,Premium,2023,2,Feb,Q1,Thursday,8,34.35,202.07,Weekday
BLK105725,2024-05-16,Paper Boat Jaljeera (250ml),Beverages,Juices,53.89,1,0.16,40.74,4.0,Ahmedabad,Gujarat,Credit Card,44,Premium,2024,5,May,Q2,Thursday,20,8.62,53.89,Weekday
BLK105726,2024-10-17,Vanish Stain Remover (250g),Household,Laundry,410.24,1,0.15,383.57,4.0,Ahmedabad,Gujarat,Upi,45,Regular,2024,10,Oct,Q4,Thursday,42,61.54,410.24,Weekday
BLK105727,2023-03-31,Besan Flour (500g),Staples,Atta & Flour,402.82,6,0.08,1778.85,3.0,Jaipur,Rajasthan,Debit Card,26,Regular,2023,3,Mar,Q1,Friday,13,193.35,2416.92,Weekday
BLK105728,2024-07-31,Fortune Sunflower Oil (1L),Staples,Oils & Ghee,416.66,2,0.21,579.32,4.0,Chandigarh,Punjab,Debit Card,34,Premium,2024,7,Jul,Q3,Wednesday,31,175.0,833.32,Weekday
BLK105729,2023-07-05,English Muffins,Dairy & Breakfast,Bread & Eggs,38.81,4,0.06,128.41,5.0,Jaipur,Rajasthan,Upi,28,New,2023,7,Jul,Q3,Wednesday,27,9.31,155.24,Weekday
BLK105730,2023-07-25,Amul Pure Ghee (500ml),Staples,Oils & Ghee,303.64,1,0.09,243.15,2.0,Surat,Gujarat,Credit Card,24,Premium,2023,7,Jul,Q3,Tuesday,30,27.33,303.64,Weekday
BLK105731,2024-04-09,Naturals Paneer (200g),Dairy & Breakfast,Butter & Cheese,66.8,2,0.01,112.42,4.0,Chandigarh,Punjab,Cash On Delivery,44,New,2024,4,Apr,Q2,Tuesday,15,1.34,133.6,Weekday
BLK105732,2024-11-22,Parle-G (250g),Snacks & Munchies,Cookies & Biscuits,40.47,2,0.06,91.3,2.0,Hyderabad,Telangana,Cash On Delivery,9,New,2024,11,Nov,Q4,Friday,47,4.86,80.94,Weekday
BLK105733,2024-09-19,Naturals Paneer (200g),Dairy & Breakfast,Butter & Cheese,87.24,1,0.0,80.39,5.0,Surat,Gujarat,Debit Card,24,Regular,2024,9,Sep,Q3,Thursday,38,0.0,87.24,Weekday
BLK105734,2023-01-04,ITC Kitchens Biryani (250g),Frozen Foods,Frozen Meals,232.98,1,0.03,169.49,5.0,Surat,Gujarat,Upi,31,New,2023,1,Jan,Q1,Wednesday,1,6.99,232.98,Weekday
BLK105735,2024-08-09,Tomatoes (1kg),Fruits & Vegetables,Fresh Vegetables,73.21,1,0.09,61.29,3.0,Chandigarh,Punjab,Credit Card,26,New,2024,8,Aug,Q3,Friday,32,6.59,73.21,Weekday
